objectid,col_name,col_uid,st_name,st_abb,cnty_name,datasource,src_name,alt_name,alt_name2,alt_name3,mnumber,color_clas,tot_prisco,rec_complt,numlots,numoccupie,estimatedp,wtr_srcdes,wtr_hauled,priv_wells,wc_exists,wc_wtrcomm,dwuid,wc_nearwcom,dwuid_near,os_otrsupp,is_srcadeq,wc_adeq,wc_adeqdes,wc_hlth,wc_hlthdes,ww_public,ww_wwcomm,wwuid,ww_nearwwcom,wwuid_near,ww_prvser,ww_prvnm,ww_other,ww_adeq,ww_adeqdes,ww_hlth,ww_hlthdes,ppl_nowat,ppl_nowat_r,ppl_noww,ppl_noww_r,ppl_yeswat,ppl_yeswat_r,ppl_yesww,ppl_yesww_r,allpotable,infloodp,fac_propos,fac_type,fac_cst,fac_avgcst,fac_capcst,fac_comcap,fac_ta,fac_tades,fac_feasib,con_last,con_first,con_type,con_title,con_org,con_email,con_add,con_city,con_state,con_zip,con_phone,con_mobile,con_notes,con_last2,con_first2,con_type2,con_title2,con_org2,con_email2,con_add2,con_city2,con_state2,con_zip2,con_phone2,con_mobil2,con_notes2,created_user,created_date,last_edited_user,last_edited_date,fy2018_project,fy2019_project,fy2020_project,fy2021_project,fy2022_project,Unnamed: 98,Unnamed: 99
1422,Aurora Longoria,P1R480013,Texas,TX,Cameron,TXAG,Aurora Longoria,Santa Rosa No. 16,,,M0310015,Blue,4,Y,5,5,20,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,N,,,NORTH ALAMO WSC,WW099,N,,,Y,,N,,0,0,20,1,20,1,0,0,Y,N,,,0,,,,N,,,ZAMARRON,DEANDRA,City,CITY SECRETARY,CITY OF SANTA ROSA,,413 N SANTA CRUZ,SANTA ROSA,TX,78593-0326,(956) 636-2044,,Refer to NAWSC Colonias Data,,,,,,,,,,,,,,,,,,,,,,,690.6837016,25462.07316
1423,East Cantu Country Estates,P1R480042,Texas,TX,Cameron,TXAG,East Cantu Country Estates,,,,M0310041,Blue,4,Y,13,6,20,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,N,,,CITY OF SANTA ROSA,WW077,N,,,Y,,N,,0,0,20,1,20,1,0,0,Y,Y,Wastewater collection and treatment,Wastewater,302533,,,,Y,T/A W/USDA Funding Application,Distance to facilities and city may want to adjust annexation plan.,ZAMARRON,DEANDRA,City,CITY SECRETARY,CITY OF SANTA ROSA,,413 N SANTA CRUZ,SANTA ROSA,TX,78593-0326,(956) 636-2044,,Colonia is too far from both water and sewer services in Santa Rosa,,,,,,,,,,,,,,,,,,,,,,,2686.615801,335512.9115
1424,Leona Subd.,P1R480940,Texas,TX,Hidalgo,TXAG,Leona Subd.,,,,M1080415,Blue,4,Y,49,10,22,Public Water System,N,N,Y,CITY OF MISSION,DW058,,,,Y,Y,,N,,Y,CITY OF MISSION,WW093,,,N,,,Y,,N,,0,0,0,0,22,1,22,1,Y,N,,,0,,,,N,,,CANTU,OMAR,City,W&WW FOREMAN,CITY OF MISSION,,2801 N HOLLAND,MISSION,TX,78572,(956) 584-4327,,"confirm Leona Subd location. OAG has in middle of Mission. Old data was ""Mil Hwy"" check CCAD subd loc.",,,,,,,,,,,,,,,,,,,,,,,507.2897393,11841.18233
1425,Olivarez #2,P1R481057,Texas,TX,Hidalgo,TXAG,Olivarez #2,,,,M1080513,Purple,2,Y,34,34,152,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,N,,,CITY OF WESLACO,WW097,N,,onsite,N,"Some lots < .5 AC likely inadequate septic, some may have adequate space for onsite",N,,0,0,152,1,152,1,0,0,Y,Y,Collection lines to Weslaco,Wastewater,1191428,,,See Utility Capacity,Y,T/A subject to USDA Funding Application,Too small for stand alone system.  Must be part of a regional system or connect to Weslaco sewer for treatment.,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,,SALINAS,DAVID,Utility,PUBLIC UTILITIES DIRECTOR,CITY OF WESLACO,dsalinas@weslacotx.gov,1912 JOE STEPHENS AVE.,WESLACO,TX,78599,(956) 973-3146,,"Approximately 2 miles from sewer point in Weslaco. Added engineering estimated cost of $270,000 per mile for sewer force main cost to the engineering cost of approximately $15000 per connection for lines only.",,,,,,,,,,1439.030442,121385.1157
1426,Dimas #2,P1R480726,Texas,TX,Hidalgo,TXAG,Dimas #2,,,,M1080229,Purple,2,Y,33,5,24,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,N,,,CITY OF WESLACO,WW097,N,,onsite,N,"Lots avg size .3 AC, may be inadequate for septic.",N,,0,0,24,1,24,1,0,0,Y,N,Collection lines to Weslaco,Wastewater,402857,,,See Utility Capacity,Y,T/A subject to USDA Funding Application,Too small for stand alone system.  Must be part of a regional system or connect to Weslaco sewer for treatment.,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,,SALINAS,DAVID,Utility,PUBLIC UTILITIES DIRECTOR,CITY OF WESLACO,dsalinas@weslacotx.gov,1912 JOE STEPHENS AVE.,WESLACO,TX,78599,(956) 973-3146,,"Lots avg size .3 AC, may be inadequate for septic.",,,,,,,,,,1098.994424,55353.56996
1427,North Depot Road,P1R481040,Texas,TX,Hidalgo,TXAG,North Depot Road,,,,M1080499,Blue,4,Y,0,0,189,Public Water System,N,N,Y,CITY OF MCALLEN,DW056,,,,Y,Y,,N,,Y,CITY OF MCALLEN,WW091,,,N,,,Y,,N,,0,0,0,0,189,1,189,1,Y,N,,,0,,,,N,,,SKOGLUND,TIM,Utility,WASTEWATER UTILITY ENGINEER,CITY OF MCALLEN,tskoglund@mcallen.net,PO BOX 220,MCALLEN,TX,78501,(956) 681-1775,,,,,,,,,,,,,,,,,,,,,,,,,1050.801871,66686.10636
1428,Northside Village Subd. #2,P1R481045,Texas,TX,Hidalgo,TXAG,Northside Village Subd. #2,NORTHSIDE VILLAGE #2,,,M1080503,Purple,2,Y,49,38,158,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,N,,,NORTH ALAMO WSC,WW099,N,,onsite,Y,,N,,0,0,158,1,158,1,0,0,Y,Y,CU projected collection and treatment cost,Wastewater,981388,,,See Utility Capacity,Y,T/A subject to USDA Funding Application,Distance from nearest treatment facility,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,,RUBIO,OSCAR,Utility,WASTEWATER MANAGER,NORTH ALAMO WSC,orubio@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1618,,,,,,,,,,,,1124.900683,50456.22819
1429,11 North/Victoria Rd-FM 493,P1R480474,Texas,TX,Hidalgo,TXAG,11 North/Victoria Rd-FM 493,11 North/Victoria Rd/FM 493,,,M1080002,Purple,2,Y,9,8,36,Mixed,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,P,,N,,N,,,NORTH ALAMO WSC,WW099,N,,onsite,Y,,N,,0,0,36,1,0,0,0,0,Y,Y,CU projected collection and treatment cost,Wastewater,206608,,,See Utility Capacity,Y,T/A subject to USDA Funding Application,Distance from nearest treatment facility,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,,RUBIO,OSCAR,Utility,WASTEWATER MANAGER,NORTH ALAMO WSC,orubio@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1618,,,,,,,,,,,,2515.374503,229536.3993
1430,Colonia Lucero Del Norte,P1R480675,Texas,TX,Hidalgo,TXAG,Colonia Lucero del Norte,,,,M1080178,Purple,2,Y,153,133,414,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,N,,,NORTH ALAMO WSC,WW099,N,,onsite,N,0.3 confirm,N,,0,0,414,1,414,1,0,0,Y,N,Possible future phase for extension after completion of NAWSC N Weslaco,Wastewater,1995000,,,See Utility Capacity,N,,,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,,RUBIO,OSCAR,Utility,WASTEWATER MANAGER,NORTH ALAMO WSC,orubio@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1618,,,,,,,,,,,,1797.619709,201962.9323
1431,Azteca Acres,P1R480540,Texas,TX,Hidalgo,TXAG,Azteca Acres,,,,M1080060,Blue,4,Y,58,53,201,Public Water System,N,N,Y,CITY OF SAN JUAN,DW069,,,,Y,Y,,N,,Y,CITY OF SAN JUAN,WW096,,,N,,,Y,,N,,0,0,0,0,201,1,201,1,Y,N,,,0,,,,N,,,JARAMILLO,ANTONIO,City,CHIEF BUILDING INSPECTOR,CITY OF SAN JUAN,ajaramillo@cityofsanjuantexas.com,709 SOUTH NEBRASKA,SAN JUAN,TX,78589-2649,,,,,,,,,,,,,,,,,,,,,,,,,,1501.63831,118261.8299
1432,Tolle,P1R481311,Texas,TX,Hidalgo,TXAG,Tolle,,,,M1080742,Blue,4,Y,0,50,161,Public Water System,N,N,Y,CITY OF MISSION,DW058,,,,Y,Y,,N,,Y,CITY OF MISSION,WW093,,,N,,,Y,,N,,0,0,0,0,161,1,161,1,Y,N,,,0,,,,N,,,CANTU,OMAR,City,W&WW FOREMAN,CITY OF MISSION,,2801 N HOLLAND,MISSION,TX,78572,(956) 584-4327,,,,,,,,,,,,,,,,,,,,,,,,,1346.855782,91945.89876
1433,Bullis Addition,P1R480024,Texas,TX,Cameron,TXAG,Bullis Addition,,,,M0310025,Blue,4,Y,24,24,90,Public Water System,N,N,Y,CITY OF RIO HONDO,DW065,,,,Y,Y,,N,,Y,EAST RIO HONDO WSC,WW078,,,N,,,U,,N,,0,0,45,0.5,90,1,45,0.5,Y,N,,,0,,,,Y,TA W/subject USDA funding application,Some houses located too far from nearest ww collection line.,MEDINA,BEN,City,CITY ADMINISTRATOR,CITY OF RIO HONDO,bmedina@riohondo.us,121 N. ARROYO BLVD.,RIO HONDO,TX,78583,(956) 748-2102,,Homes on the main road have sewer. Half not sewered.,,,,,,,,,,,,,,,,,,,,,,,641.3023464,24575.65683
1434,La Camellia Subd. A,P1R480886,Texas,TX,Hidalgo,TXAG,La Camellia Subd. A,La Camellia A,,,M1080370,Orange,3,Y,49,29,131,Public Water System,N,N,Y,AGUA SUD,DW002,,,,Y,Y,,N,,N,,,AGUA SUD,WW083,N,,,N,"Smaller, older lots received TWDB EDAP funding for first time sewer.",N,,0,0,131,1,131,1,0,0,Y,N,First time wastewater-Phase 1 of Agua SUD Eastern WW,Wastewater,47354000,27029,,,N,,,PEREZ,PAMELA,Utility,CUSTOMER SERVICE SUPERVISOR,AGUA SUD,pperez@aguasud.com,3126 N ABRAM RD.,PALMVIEW,TX,78578,(956) 585-2465,,Part of Planned Agua SUD East WW project 10365,,,,,,,,,,,,,,,,,,,,,,,904.0368253,51995.88045
1435,La Camellia Subd.,P1R480885,Texas,TX,Hidalgo,TXAG,La Camellia Subd.,La Camellia,,,M1080369,Orange,3,Y,34,16,72,Public Water System,N,N,Y,AGUA SUD,DW002,,,,Y,Y,,N,,N,,,AGUA SUD,WW083,N,,,N,"Smaller, older lots received TWDB EDAP funding for first time sewer.",N,,0,0,72,1,72,1,0,0,Y,N,First time wastewater-Phase 1 of Agua SUD Eastern WW,Wastewater,47354000,27029,,,N,,,PEREZ,PAMELA,Utility,CUSTOMER SERVICE SUPERVISOR,AGUA SUD,pperez@aguasud.com,3126 N ABRAM RD.,PALMVIEW,TX,78578,(956) 585-2465,,Part of Planned Agua SUD East WW project 10365,,,,,,,,,,,,,,,,,,,,,,,833.5951986,41286.1265
1436,Cerrito Subd.,P1R480633,Texas,TX,Hidalgo,TXAG,Cerrito Subd.,Cerrito,,,M1080145,Blue,4,Y,8,20,103,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,N,,,CITY OF WESLACO,WW097,N,,,Y,,N,,0,0,103,1,103,1,0,0,Y,N,,,0,,,,N,,,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,,SALINAS,DAVID,Utility,PUBLIC UTILITIES DIRECTOR,CITY OF WESLACO,dsalinas@weslacotx.gov,1912 JOE STEPHENS AVE.,WESLACO,TX,78599,(956) 973-3146,,,,,,,,,,,,1698.765558,127034.6742
1438,Mile 10 N. @ Mile 5 W.,P1R480999,Texas,TX,Hidalgo,TXAG,Mile 10 N. @ Mile 5 W.,Mile 10 North @ Mile 5 West,,,M1080464,Blue,4,Y,8,8,37,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,N,,,CITY OF WESLACO,WW097,N,,,Y,,N,,0,0,37,1,37,1,0,0,Y,N,,,0,,,,N,,,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,,SALINAS,DAVID,Utility,PUBLIC UTILITIES DIRECTOR,CITY OF WESLACO,dsalinas@weslacotx.gov,1912 JOE STEPHENS AVE.,WESLACO,TX,78599,(956) 973-3146,,,,,,,,,,,,1432.315995,120859.1401
1439,Mid-Valley Estates,P1R480996,Texas,TX,Hidalgo,TXAG,Mid-Valley Estates,Mid - Valley Est,,,M1080461,Purple,2,Y,62,57,246,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,N,,,CITY OF WESLACO,WW097,N,,onsite,N,0.2 AC avg lot size,N,,0,0,246,1,246,1,0,0,Y,Y,Collection lines to Weslaco,Wastewater,1324285,,,See Utility Capacity,Y,T/A subject to USDA Funding Application,Too small for stand alone system.  Must be part of a regional system or connect to Weslaco sewer for treatment.,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,,SALINAS,DAVID,Utility,PUBLIC UTILITIES DIRECTOR,CITY OF WESLACO,dsalinas@weslacotx.gov,1912 JOE STEPHENS AVE.,WESLACO,TX,78599,(956) 973-3146,,0.2 AC avg lot,,,,,,,,,,1089.26701,53019.64811
1440,Bertha Acres,P1R480588,Texas,TX,Hidalgo,TXAG,Bertha Acres,Bertha,,,M1080106,Purple,2,Y,10,10,30,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,N,,,CITY OF WESLACO,WW097,N,,onsite,N,0.4 AC avg lot size,N,,0,0,30,1,30,1,0,0,Y,N,Collection lines to Weslaco,Wastewater,398571,,,See Utility Capacity,Y,T/A subject to USDA Funding Application,Too small for stand alone system.  Must be part of a regional system or connect to Weslaco sewer for treatment.,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,,SALINAS,DAVID,Utility,PUBLIC UTILITIES DIRECTOR,CITY OF WESLACO,dsalinas@weslacotx.gov,1912 JOE STEPHENS AVE.,WESLACO,TX,78599,(956) 973-3146,,0.4 AC avg lot. Close enough to Weslaco to attach.,,,,,,,,,,621.9939692,20126.22375
1441,Barrios #2,P1R480555,Texas,TX,Hidalgo,TXAG,Barrios #2,,,,M1080073,Blue,4,Y,8,3,14,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,N,,,CITY OF SAN JUAN,WW096,N,,,Y,,N,,0,0,14,1,14,1,0,0,Y,N,,,0,,,,N,,,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,,JARAMILLO,ANTONIO,City,CHIEF BUILDING INSPECTOR,CITY OF SAN JUAN,ajaramillo@cityofsanjuantexas.com,709 SOUTH NEBRASKA,SAN JUAN,TX,78589-2649,,,,,,,,,,,,,664.617346,17764.51214
1442,Romo Subd.,P1R481181,Texas,TX,Hidalgo,TXAG,Romo Subd.,,,,M1080627,Blue,4,Y,4,4,11,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,N,,,CITY OF SAN JUAN,WW096,N,,,Y,,N,,0,0,11,1,11,1,0,0,Y,N,,,0,,,,N,,,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,,JARAMILLO,ANTONIO,City,CHIEF BUILDING INSPECTOR,CITY OF SAN JUAN,ajaramillo@cityofsanjuantexas.com,709 SOUTH NEBRASKA,SAN JUAN,TX,78589-2649,,,,,,,,,,,,,641.0264233,25247.00827
1443,L. R. Bell,P1R480881,Texas,TX,Hidalgo,TXAG,L. R. Bell,,,,M1080366,Blue,4,Y,0,1004,3620,Public Water System,N,N,Y,CITY OF PHARR,DW060,,,,Y,Y,,N,,Y,CITY OF PHARR,WW095,,,N,,,Y,,N,,0,0,0,0,3620,1,3620,1,Y,Y,,,0,,,,N,,,DE LEON,EDDIE,Utility,UTILITY SUPERINTENDENT,CITY OF PHARR,eddie.deleon@pharr-tx.gov,2400 S. VETERANS BLVD.,PHARR,TX,78577,(956) 787-4531,,,,,,,,,,,,,,,,,,,,,,,,,6901.401315,2199389.618
1444,Tagle Subd. #1,P1R481284,Texas,TX,Hidalgo,TXAG,Tagle Subd. #1,,,,M1080720,Blue,4,Y,11,9,27,Public Water System,N,N,Y,SHARYLAND WSC,DW209,,,,Y,Y,,N,,Y,CITY OF EDINBURG,WW087,,,N,,,Y,,N,,0,0,0,0,27,1,27,1,Y,N,,,0,,,,N,,,DAHLBERG,SHERILYN,Utility,GENERAL MANAGER,SHARYLAND WSC,swscsheri@aol.com,PO BOX 1868,MISSION,TX,78573,(956) 585-6081,,,MARTINEZ,ARTURO,Utility,DIRECTOR OF PUBLIC WORKS,CITY OF EDINBURG,amartinez@cityofedinburg.com,415 W. UNIVERSITY DRIVE,EDINBURG,TX,78541,(956) 388-8212,,,,,,,,,,,,293.0179156,5288.791365
1445,Campo Alto,P1R480615,Texas,TX,Hidalgo,TXAG,Campo Alto,,,,M1080131,Blue,4,Y,144,142,639,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,Y,CITY OF ALAMO,WW084,,,N,,,Y,,N,,0,0,0,0,639,1,639,1,Y,Y,,,0,,,,N,,,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,,OZUNA,LUCIANNO,City,PUBLIC WORKS DIRECTOR,CITY OF ALAMO,jvillareal@alamotexas.org,803 S TOWER ROAD,ALAMO,TX,78516,(956) 787-8321,,,,,,,,,,,,912.1285537,50194.95055
1446,Wes-mer Subd.,P1R481380,Texas,TX,Hidalgo,TXAG,Wes-mer Subd.,Wes - Mer,,,M1080804,Purple,2,Y,134,108,488,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,N,,,CITY OF WESLACO,WW097,N,,onsite,N,"Small lots, < 1/2 ac, density",N,,0,0,488,1,488,1,0,0,Y,Y,Lift station & gravity line,Wastewater,2500000,,,See Utility Capacity,Y,T/A subject to USDA Funding Application,Large enough for stand alone but could connect to Weslaco.,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,,SALINAS,DAVID,Utility,PUBLIC UTILITIES DIRECTOR,CITY OF WESLACO,dsalinas@weslacotx.gov,1912 JOE STEPHENS AVE.,WESLACO,TX,78599,(956) 973-3146,,,,,,,,,,,,2025.224194,202813.3784
1447,Americana Grove #2,P1R480520,Texas,TX,Hidalgo,TXAG,Americana Grove #2,,,,M1080044,Purple,2,Y,56,47,162,Public Water System,N,N,Y,AGUA SUD,DW002,,,,Y,Y,,N,,N,,,AGUA SUD,WW083,N,,,Y,,N,,0,0,162,1,162,1,0,0,Y,N,First time wastewater--future phases to north of Palmview area,Wastewater,93615989,,,See Utility Capacity,Y,T/A subject to USDA Funding Application,,PEREZ,PAMELA,Utility,CUSTOMER SERVICE SUPERVISOR,AGUA SUD,pperez@aguasud.com,3126 N ABRAM RD.,PALMVIEW,TX,78578,(956) 585-2465,,"Source for project cost is SFY 2015 CWSRF IUP, $30m WWTP expansion, $63m collection",,,,,,,,,,,,,,,,,,,,,,,1193.190274,50573.33974
1448,North Alamo Village,P1R481035,Texas,TX,Hidalgo,TXAG,North Alamo Village,,,,M1080494,Purple,2,Y,89,85,382,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,N,,,CITY OF ALAMO,WW084,N,,,N,0.2 AC Lots are undersized to support onsite treatment.,N,,0,0,382,1,382,1,0,0,Y,N,CU projected WW collection,Wastewater,1275000,,,See Utility Capacity,Y,T/A subject to USDA Funding Application,Distance to collection lines,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,,,,,,,,,,,,,,0.2 AC avg lot,,,,,,,,,,1345.38008,101648.126
1449,Rancho Escondido,P1R481148,Texas,TX,Hidalgo,TXAG,Rancho Escondido,,,,M1080596,Purple,2,Y,85,10,50,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,N,,,CITY OF ALAMO,WW084,N,,,N,0.3 Lots are undersized to support onsite treatment.,N,,0,0,50,1,50,1,0,0,Y,Y,CU projected WW collection,Wastewater,150000,,,See Utility Capacity,Y,T/A subject to USDA Funding Application,Distance to collection lines,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,,,,,,,,,,,,,,0.3 AC avg lot,,,,,,,,,,1414.877378,108199.3521
1450,Dimas #3,P1R480727,Texas,TX,Hidalgo,TXAG,Dimas #3,,,,M1080230,Blue,4,Y,9,8,41,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,N,,,CITY OF WESLACO,WW097,N,,,Y,,N,,0,0,41,1,41,1,0,0,Y,N,,,0,,,,N,,,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,,SALINAS,DAVID,Utility,PUBLIC UTILITIES DIRECTOR,CITY OF WESLACO,dsalinas@weslacotx.gov,1912 JOE STEPHENS AVE.,WESLACO,TX,78599,(956) 973-3146,,"Larger lots, should be adequate for septic.",,,,,,,,,,1464.325466,96466.20923
1451,Galpin,P1R480058,Texas,TX,Cameron,TXAG,Galpin,La Torre,,,M0310057,Purple,2,Y,83,4,13,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,N,,,CITY OF SANTA ROSA,WW077,N,,,N,"Some lots may be adequate, some may be inadequate for onsite/septic",N,,0,0,13,1,13,1,0,0,Y,Y,Wastewater collection & Treatment and Water collection & Treatment,Combination,258260,,,See Utility Capacity,Y,T/A subject to USDA Funding Application,too small for stand alone system. Too far from Santa Rosa & unknown if city requires annexation to provde sewer service.,ZAMARRON,DEANDRA,City,CITY SECRETARY,CITY OF SANTA ROSA,,413 N SANTA CRUZ,SANTA ROSA,TX,78593-0326,(956) 636-2044,,No current plan to provide sewer service due to distance from the utility.,,,,,,,,,,,,,,,,,,,,,,,1088.885133,74084.01287
1453,Capisallo Heights,P1R480620,Texas,TX,Hidalgo,TXAG,Capisallo Heights,CAPISALLO (RIO GRANDE VAL),,,M1080136,Purple,2,Y,719,204,545,Public Water System,N,N,Y,MILITARY HIGHWAY WSC,DW153,,,,Y,Y,,N,,N,,,NORTH ALAMO WSC,WW099,N,,,N,0.4 Lots are underfsized for onsite.,N,,0,0,545,1,545,1,0,0,Y,N,CU projected WW collection & treatment,Wastewater,5268504,,,See Utility Capacity,Y,T/A subject to USDA Funding Application,Distance to treatment facility,ROSALES,RAMON,Utility,MANAGER,MILITARY HIGHWAY WSC,mhwsc@aol.com,4230 E. HWY 281,PROGRESO,TX,78579,(956) 565-2491,,,,,,,,,,,,,,,0.4 AC avg lot,,,,,,,,,,5854.66158,1386878.211
1454,Sylvia Subd.,P1R481283,Texas,TX,Hidalgo,TXAG,Sylvia Subd.,Sylvia,,,M1080719,Purple,2,Y,10,10,27,Public Water System,N,N,Y,NORTH ALAMO WSC,DW160,,,,Y,Y,,N,,N,,,CITY OF WESLACO,WW097,N,,,N,0.3 Lots are undersized to support onsite treatment.,N,,0,0,27,1,27,1,0,0,Y,Y,CU projected WW collection & treatment,Wastewater,258260,,,See Utility Capacity,Y,T/A subject to USDA Funding Application,Distance to collection lines,AGUIRRE,JESSE,Utility,ASSISTANT GENERAL MANAGER,NORTH ALAMO WSC,jaguirre@nawsc.com,420 S. DOOLITTLE RD.,EDINBURG,TX,78542,(956) 383-1623,,,,,,,,,,,,,,,0.3 AC avg lot,,,,,,,,,,583.777059,15232.63256
1456,Umberto Garcia Jr. Subd.,P1R481333,Texas,TX,Hidalgo,TXAG,Umberto Garcia Jr. Subd.,Umberto Garza Jr Subd,,,M1080763,Purple,2,Y,24,4,14,Public Water System,N,N,Y,AGUA SUD,DW002,,,,Y,Y,,N,,N,,,AGUA SUD,WW083,N,,,N,.2 AC average lot size likely inadequate septics,N,,0,0,14,1,14,1,0,0,Y,Y,First time wastewater--future phases to north of Palmview area,Wastewater,93615989,,,See Utility Capacity,Y,T/A subject to USDA Funding Application,,PEREZ,PAMELA,Utility,CUSTOMER SERVICE SUPERVISOR,AGUA SUD,pperez@aguasud.com,3126 N ABRAM RD.,PALMVIEW,TX,78578,(956) 585-2465,,"Source for project cost is SFY 2015 CWSRF IUP, $30m WWTP expansion, $63m collection",,,,,,,,,,,,,,,,,,,,,,,853.6750398,30194.97099
